tcin,title,url,brand,breadcrumb,leaf_category,price,original_price,discount_percent,is_on_sale,rating,review_count,bought_recently,is_new,colors,selected_color,images,description,feature_bullets,material,dimensions,dimensions_raw,bag_structure,interior_features,exterior_features,closure_type,handle_type,fabric_name,care_instructions,origin,upc,dpci,specs,in_stock,scraped_at
1008619388,Slim Thin RFID Blocking Floral Vegan Leather Card Holder Bifold Long Ladies Wallet with Zipper Pocket Black 7.48 x 3.74 x 1.57,https://www.target.com/p/slim-thin-rfid-blocking-floral-vegan-leather-card-holder-bifold-long-ladies-wallet-with-zipper-pocket/-/A-1008619388?preselect=1008619387#lnk=sametab,Empire DigiLabs,"Target > Clothing, Shoes & Accessories > Accessories > Wallets",Wallets,56.97,113.94,50.0,True,3.0,2,,False,size7.48 x 3.74 x 1.57,,https://target.scene7.com/is/image/Target/GUEST_08691896-3868-4415-919e-510e719e0e87?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_f6ebfed3-3309-46aa-a8a4-0a2328e4ade3?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_36a6ec58-9e65-4abf-91b2-289eeb28a080?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d5bda9c8-af90-4921-974c-ff79172c6fcf?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_7d55e80f-2fe4-4968-a0c8-724128128e2d?wid=1200&hei=1200&qlt=85,,,Faux Leather,"{""H"": ""7.48"", ""W"": ""3.74"", ""D"": ""1.57""}",7.48 inches (H) x 3.74 inches (W) x 1.57 inches (D),,Multiple Compartments,No Compartments or Pockets,Snap closure,,,Spot or Wipe Clean,imported,661309732957,,"{""Dimensions (Overall)"": ""7.48 inches (H) x 3.74 inches (W) x 1.57 inches (D)"", ""Shell Material"": ""Faux Leather"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Snap closure"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""1008619387"", ""UPC"": ""661309732957"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
1008619265,"Womens Wallet RFID Blocking Genuine Leather Multi Credit Card Large Capacity Zip Around Clutch Black/White/Grey 8.5""× 4.3""× 1""",https://www.target.com/p/womens-wallet-rfid-blocking-genuine-leather-multi-credit-card-large-capacity-zip-around-clutch/-/A-1008619265?preselect=1008619264#lnk=sametab,Empire DigiLabs,"Target > Clothing, Shoes & Accessories > Accessories > Wallets",Wallets,54.44,108.88,50.0,True,0.0,0,,False,"size8.5""× 4.3""× 1""",,https://target.scene7.com/is/image/Target/GUEST_d34be0f5-378a-47f0-b0dc-7fc11a664066?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_98d3e407-e096-42f4-b336-6bd382f6f5b0?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_74e22398-5e68-466d-aa25-ce0edd857303?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_e0340cf9-6b1c-45f5-96dd-9bc3e43ba6bb?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_88291348-136c-4dcc-9de8-b93b6aa97403?wid=1200&hei=1200&qlt=85,,,Faux Leather,"{""H"": ""8.5"", ""W"": ""4.3"", ""D"": ""1""}",8.5 inches (H) x 4.3 inches (W) x 1 inches (D),,Multiple Compartments,No Compartments or Pockets,Zip Closure,,,Spot or Wipe Clean,imported,661309731103,,"{""Dimensions (Overall)"": ""8.5 inches (H) x 4.3 inches (W) x 1 inches (D)"", ""Shell Material"": ""Faux Leather"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""1008619264"", ""UPC"": ""661309731103"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
93108971,"Harry Potter Wizarding World, Hogwarts Honeydukes Crossbody Purse, Adjustable Strap",https://www.target.com/p/harry-potter-wizarding-world-hogwarts-honeydukes-crossbody-purse-adjustable-strap/-/A-93108971#lnk=sametab,Harry Potter,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses",Handbags & Purses,26.99,45.0,40.0,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_de3408e6-ff5a-4fb0-94a7-f420490d4d48?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d29f80a0-c6d8-4cab-9d40-8bfe5a4f6fa4?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_54dcee38-a82b-4491-afcd-dd05de455a0c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_63a7653d-5a06-43c0-ab34-d0cf2f4708e5?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_3efda4f0-3dc4-412d-8b4d-c03f0e3c8c98?wid=1200&hei=1200&qlt=85,"CUSTOM DESIGN WOMANS SHOULDER BAG: This Wizarding World pentagon shaped crossbody bag features a main zip compartment with colorful Honeydukes graphics and a rubber molded chocolate frog charm dangle.; VERSATILE SHOULDER STRAP: The adjustable soft metallic PU shoulder strap allows you to find a perfect carrying position. Fully extended it measures 52 inches.; WIZARDING WORLD APPROVED: Enhance your Harry Potter merchandise collection with this carefully crafted and endorsed piece, making it a perfect gift for any devoted fan of the wizarding world!; HIGH-QUALITY MATERIALS: Made from iridescent PU with foam backing for long-lasting wear and durability. The PU material makes it water resistant and easy to clean.; PERFECT SIZE: The crossbody handbag measures 6.85"" W by 6.5 H by 1.5"". It will store a wallet, phone, lip gloss, and smaller personal items. The compact size is a perfect carry all for festivals, travel, or everyday use.",,Polyurethane,"{""H"": ""6.5"", ""W"": ""6.5"", ""D"": ""1.5""}",6.5 inches (H) x 6.5 inches (W) x 1.5 inches (D),Lightweight,No Compartments or Pockets,Adjustable Shoulder Strap,Zip Closure,Adjustable Strap,Flat,Spot or Wipe Clean,imported,843340241326,,"{""Dimensions (Overall)"": ""6.5 inches (H) x 6.5 inches (W) x 1.5 inches (D)"", ""Shell Material"": ""Polyurethane"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""Adjustable Shoulder Strap"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Adjustable Strap"", ""Fabric Name"": ""Flat"", ""CPSC Choking Hazard Warnings"": ""Choking_hazard_is_a_small_ball"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""93108971"", ""UPC"": ""843340241326"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
1007804906,"Garnen Clear Bag For Stadium Events, Clear Purse For Stadium, Clear Crossbody Bag for Concerts Festival, Stadium Bag With Zipper and Adjustable Strap",https://www.target.com/p/garnen-clear-purse-for-stadium-events-clear-crossbody-bag-clear-bag-for-concerts-festival-clear-stadium-purse-bag-with-zipper-and-adjustable-strap/-/A-1007804906#lnk=sametab,Garnen,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses",Handbags & Purses,8.99,13.99,35.7,True,5.0,1,,False,,,https://target.scene7.com/is/image/Target/GUEST_aa4c1999-8749-4b07-8100-967e4d2a2786?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_7917d19f-f737-43dd-a196-0901913ef981?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_2fcf2002-3d61-4184-8d09-cba141098f97?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_da202c62-a1c4-4063-aac7-e6e99791f63a?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_492f66d8-b682-4ff7-895d-bcbb4b7237a6?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d6cad2dd-ef82-4a7e-b259-cf6f0faca02d?wid=1200&hei=1200&qlt=85,"[TSA-Approved Clear Design] Travel stress free with Garnen’s clear PVC makeup bag. TSA compliant and perfect for quick airport checks and organized on the go storage.; [Premium Waterproof PVC Material] Made from high quality PVC, this waterproof toiletry bag is durable, easy to clean, and protects your essentials from leaks and spills.; [Chic, Modern, and Functional] Stylish and practical, Garnen’s white PVC makeup bag keeps your cosmetics, skincare, and accessories organized in sleek fashion.; [Secure Zipper & Elastic Strap] Features a sturdy zipper and elastic strap to keep toiletries, brushes, and bottles secure and neatly organized while traveling.; [Perfect Size for Everyday Use] Sized at 11.02 x 7.09 x 2.76 inches, this compact yet spacious clear toiletry bag fits perfectly in luggage, gym bags, or purses.",,PVC (Polyvinyl Chloride),"{""H"": ""2.76"", ""W"": ""7.09"", ""D"": ""11.02""}",2.76 inches (H) x 7.09 inches (W) x 11.02 inches (D),"Pouch, Lightweight",No Compartments or Pockets,"Adjustable Strap, Detachable Straps, Zip Pocket, Front Pocket",Zip Closure,"Removable Strap, Adjustable Strap","Film, Elastic",Care Instructions Not Provided,imported,849287095565,,"{""Dimensions (Overall)"": ""2.76 inches (H) x 7.09 inches (W) x 11.02 inches (D)"", ""Shell Material"": ""PVC (Polyvinyl Chloride)"", ""Bag Structure"": ""Pouch, Lightweight"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""Adjustable Strap, Detachable Straps, Zip Pocket, Front Pocket"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Removable Strap, Adjustable Strap"", ""Fabric Name"": ""Film, Elastic"", ""Electronics Condition"": ""New"", ""Protective Qualities"": ""Waterproof"", ""Fits Laptop"": ""No Laptop Pocket"", ""Travel Security Features"": ""TSA Compliant, Checkpoint Friendly"", ""Battery"": ""No Battery Used"", ""Care & Cleaning"": ""Care Instructions Not Provided"", ""TCIN"": ""1007804906"", ""UPC"": ""849287095565"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
1007936648,"Hobo Bags for Women Leather Slouchy Bag Ultra Soft Vegan Purse Coffee 13"" x 4""x 10.24""",https://www.target.com/p/hobo-bags-for-women-leather-slouchy-bag-ultra-soft-vegan-purse/-/A-1007936648?preselect=1007936649#lnk=sametab,Empire DigiLabs,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,62.97,125.94,50.0,True,0.0,0,,False,"size13"" x 4""x 10.24""",,https://target.scene7.com/is/image/Target/GUEST_8b6ec107-9c64-437d-a7fe-b9fa594597aa?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_bd81e050-7c9a-4d36-bc8b-b163fe34df94?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_b1a50c9f-211a-486d-98a7-90f66612cf7e?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_ad792139-3e0e-49b7-a5b8-2d38846902af?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_5a22793c-4279-4f98-91dc-9683452230d4?wid=1200&hei=1200&qlt=85,,,Leather,"{""H"": ""10.24"", ""W"": ""13"", ""D"": ""4""}",10.24 inches (H) x 13 inches (W) x 4 inches (D),Softside,Multiple Compartments,Adjustable Shoulder Strap,Zip Closure,Shoulder Strap,Faux Leather,Spot or Wipe Clean,imported,661309840966,,"{""Dimensions (Overall)"": ""10.24 inches (H) x 13 inches (W) x 4 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Softside"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""Adjustable Shoulder Strap"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Shoulder Strap"", ""Fabric Name"": ""Faux Leather"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""1007936649"", ""UPC"": ""661309840966"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
1009151592,Narwey Crossbody Bag for Women Vegan PU Leather Shoulder Purses Brown Stylish Wide,https://www.target.com/p/narwey-crossbody-bag-for-women-vegan-pu-leather-shoulder-purses-brown-stylish-wide/-/A-1009151592#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,30.99,45.99,32.6,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_768c0ab7-9c63-40cf-965f-07c2b6ab194e?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_63d4f160-2fd1-46d4-a463-1877f9b4b068?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_1f25d7a1-4ddd-473f-a425-3c96f6612c3b?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_a49c1fcc-2fde-437d-9f06-e6f66fea0d7c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_10fc282f-1097-4420-9d28-39cbaa13b18d?wid=1200&hei=1200&qlt=85,PERFECT SHOULDER BAG SIZE; ADJUSTABLE GUITAR STRAPS; VEGAN FRIENDLY LEATHER; STYLISH TOTE BAG,,Leather,"{""H"": ""9.89"", ""W"": ""1"", ""D"": ""13.19""}",9.89 inches (H) x 1 inches (W) x 13.19 inches (D),Lightweight,No Compartments or Pockets,No Compartments or Pockets,Zip Closure,Single handle,Novelty,Do Not Wash,imported,316706590357,,"{""Dimensions (Overall)"": ""9.89 inches (H) x 1 inches (W) x 13.19 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Single handle"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009151592"", ""UPC"": ""316706590357"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
86702602,Harry Potter Letter Envelope to Hogwarts Clutch Purse,https://www.target.com/p/harry-potter-letter-envelope-to-hogwarts-clutch-purse/-/A-86702602#lnk=sametab,Wizarding World Harry Potter,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",Crossbody & Messenger Bags,44.99,0.0,0.0,False,4.2,7,,False,,,https://target.scene7.com/is/image/Target/GUEST_53492c47-2913-4825-968f-d248ea3c33c5?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_bd92e483-a62f-4140-ae0d-9277ba128476?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_73571559-c92f-40c7-8900-ad44fae5e33b?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_02d0f537-44bc-4d37-b1f4-f1004b964c34?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/badge_57aa0543da70d257?wid=1200&hei=1200&qlt=85,"CUSTOM DESIGN - This Harry Potter clutch purse features a custom design in the form of a letter to Hogwarts; SNAP CLOSURE - The top flap folds over and fastens to a button closure safely securing your valuables inside; OFFICIALLY LICENSED - This piece of Harry Potter merchandise is officially licensed and 100% authentic; HIGH-QUALITY MATERIAL - This handbag is made from faux leather which protects it from water damage; DIMENSIONS - This purse measures 9"" L x 7.5"" H x 2"" D",,Plastic,"{""H"": ""7.5"", ""W"": ""2.0"", ""D"": ""9.0""}",7.5 inches (H) x 2.0 inches (W) x 9.0 inches (D),Lightweight,Multiple Compartments,Adjustable Strap,"Open, No Closure",Plastic,Novelty,Spot or Wipe Clean,made in the USA or imported,693186567254,,"{""Dimensions (Overall)"": ""7.5 inches (H) x 2.0 inches (W) x 9.0 inches (D)"", ""Shell Material"": ""Polyester"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""Adjustable Strap"", ""Main Compartment Closure"": ""Open, No Closure"", ""Handle Type"": ""Adjustable Strap"", ""Fabric Name"": ""Novelty"", ""Handle Material"": ""Plastic"", ""Industry or Government Certifications"": ""Fair Trade Certified"", ""Fits Laptop"": ""No Laptop Pocket"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""86702602"", ""UPC"": ""693186567254"", ""Origin"": ""made in the USA or imported""}",True,2026-02-23T00:38:59.831070
1009147796,Narwey Crossbody Bag For Women Small Vegan Leather Cross body/over Shoulder Purse,https://www.target.com/p/narwey-crossbody-bag-for-women-small-vegan-leather-cross-body-over-shoulder-purse/-/A-1009147796#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Mini Bags",Mini Bags,38.99,49.99,22.0,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_03d63885-ab91-4dd7-b2bc-9d8416cc5296?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_72b9d97d-89ed-427d-94f4-05cfb95f61fe?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_80907c13-ba09-42d1-8eca-08b2816f99a4?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_97b6db36-e34b-4fd4-b32d-c939819454b6?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_3eaa248d-7d8c-432e-aad7-b26bda38770e?wid=1200&hei=1200&qlt=85,Premium Material; Small Crossbody Purse Size; Multi-Pockets Design; Multi-Functional Small Purse,,Leather,"{""H"": ""6"", ""W"": ""3.5"", ""D"": ""8.5""}",6 inches (H) x 3.5 inches (W) x 8.5 inches (D),Unstructured,Multiple Compartments,No Compartments or Pockets,Zip Closure,Single handle,Novelty,Do Not Wash,imported,662150356743,,"{""Dimensions (Overall)"": ""6 inches (H) x 3.5 inches (W) x 8.5 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Single handle"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009147796"", ""UPC"": ""662150356743"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
1009446748,"Narwey Acrylic Clutch Purse for Women Evening Bag, Irregular Shell Acrylic Purse Box Clutch with Chain",https://www.target.com/p/narwey-acrylic-clutch-purse-for-women-evening-bag-irregular-shell-acrylic-purse-box-clutch-with-chain/-/A-1009446748#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Clutches",Clutches,32.99,49.99,34.0,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_55ed9e5c-f541-46a2-af25-d141dcf2eebe?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_25f83fd7-6290-4fa8-a7a7-6fe4f1626a45?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_eab03ab9-2e35-4255-8898-54b81c7e4e59?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_79996c27-72ba-4d82-8cc2-0945df2668ec?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_76cbef72-fdd6-4211-9bd4-d0787b3fb4f6?wid=1200&hei=1200&qlt=85,Unique Design; Suitable for all occasion; Great gift; excellent quality,,Acrylic,"{""H"": ""5.4"", ""W"": ""2.2"", ""D"": ""11""}",5.4 inches (H) x 2.2 inches (W) x 11 inches (D),Dome,Multiple Compartments,No Compartments or Pockets,Buckle Closure,No Handles or Straps,2 x 2 Rib,Do Not Wash,imported,837956734624,,"{""Dimensions (Overall)"": ""5.4 inches (H) x 2.2 inches (W) x 11 inches (D)"", ""Shell Material"": ""Acrylic"", ""Bag Structure"": ""Dome"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Buckle Closure"", ""Handle Type"": ""No Handles or Straps"", ""Fabric Name"": ""2 x 2 Rib"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009446748"", ""UPC"": ""837956734624"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
1009327022,Narwey Woven Purse for Women Evening Clutch Woven Leather Handbags Crossbody Bag Purse Formal Evening Bag,https://www.target.com/p/narwey-woven-purse-for-women-evening-clutch-woven-leather-handbags-crossbody-bag-purse-formal-evening-bag/-/A-1009327022#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Clutches",Clutches,62.99,73.99,14.9,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_59e90b79-9952-4664-9569-f6f9345a2dfe?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_2c3a6106-f43f-43ed-9f25-913445c6164e?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_1c2087fc-0e26-4f5f-85ff-1a1c8ee81bc9?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_5882e73d-2e63-4984-99ea-ccd069c0c045?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_7f983f8e-1d04-41ad-8aee-75c7874d7de2?wid=1200&hei=1200&qlt=85,Textured Charm; Elegant and Practical Size; Multiple Carrying Options; Stylish Closure And Interior Pockets,,Leather,"{""H"": ""1.57"", ""W"": ""5.12"", ""D"": ""12.2""}",1.57 inches (H) x 5.12 inches (W) x 12.2 inches (D),Lightweight,No Compartments or Pockets,No Compartments or Pockets,Zip Closure,No Handles or Straps,Novelty,Do Not Wash,imported,655605236172,,"{""Dimensions (Overall)"": ""1.57 inches (H) x 5.12 inches (W) x 12.2 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""No Handles or Straps"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009327022"", ""UPC"": ""655605236172"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
1009161391,Narwey Bags for Women Soft Vegan Leather Shoulder Handbag Slouchy Tote Purses,https://www.target.com/p/narwey-bags-for-women-soft-vegan-leather-shoulder-handbag-slouchy-tote-purses/-/A-1009161391#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,61.99,79.99,22.5,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_14c32e00-607a-4583-878b-732a6005a497?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_4aa006f2-a65b-4f04-8802-2637ff9211b7?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_f0165ff4-e59e-49c3-b3bd-6de9c3b732ab?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_19bee579-773a-41e9-bc51-0c527d8aac01?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_1dc5e061-8460-4a18-9553-052029c24201?wid=1200&hei=1200&qlt=85,Effortlessly stylish and comfortable; Meticulously crafted from premium vegan leather(PU + Polyester); Despite its slouchy appearance; Whether you prefer to carry it on your shoulder,,Leather,"{""H"": ""15.7"", ""W"": ""4.7"", ""D"": ""18""}",15.7 inches (H) x 4.7 inches (W) x 18 inches (D),Lightweight,Multiple Compartments,No Compartments or Pockets,Zip Closure,Single handle,Novelty,Do Not Wash,imported,955099383063,,"{""Dimensions (Overall)"": ""15.7 inches (H) x 4.7 inches (W) x 18 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Lightweight"", ""Interior Features"": ""Multiple Compartments"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Single handle"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009161391"", ""UPC"": ""955099383063"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
1009118462,Narwey Tote Bag Zipper Shoulder Bag Faux Leather Purses for Women Large Casual Handbag,https://www.target.com/p/narwey-tote-bag-zipper-shoulder-bag-faux-leather-purses-for-women-large-casual-handbag/-/A-1009118462#lnk=sametab,Narwey,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,47.99,57.99,17.2,True,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_044a7c31-d88f-401e-8cc5-82bc74e73994?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_6f938009-cc0a-4d76-8aff-02aa31c8028d?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d880622b-c99f-47d4-bcaa-2cc4e7140a51?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_01e39ff2-000e-4428-a126-022f3bcf65a8?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_5aa894ea-06f5-4383-8cb2-6aeae0d017fc?wid=1200&hei=1200&qlt=85,【Premium Faux Leather】; 【Minimalist Design】; 【Zipper Safe】; 【Reinforced Shoulder Straps】,,Leather,"{""H"": ""11.8"", ""W"": ""4.3"", ""D"": ""15.7""}",11.8 inches (H) x 4.3 inches (W) x 15.7 inches (D),Unstructured,No Compartments or Pockets,No Compartments or Pockets,Zip Closure,Double Handle,Novelty,Do Not Wash,imported,998196187202,,"{""Dimensions (Overall)"": ""11.8 inches (H) x 4.3 inches (W) x 15.7 inches (D)"", ""Shell Material"": ""Leather"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Double Handle"", ""Fabric Name"": ""Novelty"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""1009118462"", ""UPC"": ""998196187202"", ""Origin"": ""imported""}",True,2026-02-23T00:38:59.831070
