tcin,title,url,brand,breadcrumb,leaf_category,price,original_price,discount_percent,is_on_sale,rating,review_count,bought_recently,is_new,colors,selected_color,images,description,feature_bullets,material,dimensions,dimensions_raw,bag_structure,interior_features,exterior_features,closure_type,handle_type,fabric_name,care_instructions,origin,upc,dpci,specs,in_stock,scraped_at
1004118866,Winged Tote Bag - A New Day™ White,https://www.target.com/p/winged-tote-bag-a-new-day-8482-white/-/A-1004118866#lnk=sametab,A New Day,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,35.0,0.0,0.0,False,5.0,1,,False,,,https://target.scene7.com/is/image/Target/GUEST_ebe197ee-296f-4b3d-a2a8-d38473d37365?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_8841b371-3b81-4c67-b508-a5bc8f42f476?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_a01e6f50-d787-4fc4-b236-4cb6148beda5?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_2cbee458-9f73-49ef-9d44-7342717ebe69?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_8ac2cf81-f204-47bd-9bd6-1238a6914271?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_03f20675-4ae2-4720-b202-414217cb1a09?wid=1200&hei=1200&qlt=85,Winged tote bag in a white; Cotton shell; Spacious main compartment with magnetic closure; Zippered inner pocket and accessories pocket; Exterior pocket with flap closure; Polyurethane double handles,,Polyurethane,"{""H"": ""11.5"", ""W"": ""21.5"", ""D"": ""7.25"", ""Maximum Strap Length"": ""24 Inches""}",11.5 Inches (H) x 21.5 Inches (W) x 7.25 Inches (D),Unstructured,"Accessories Pocket, Zip Pocket",Front Pocket,Magnetic Closure,Polyurethane,Canvas,Spot or Wipe Clean,Imported,199592063620,024-06-2523,"{""Dimensions (Overall)"": ""11.5 Inches (H) x 21.5 Inches (W) x 7.25 Inches (D)"", ""Shell Material"": ""Cotton"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""Accessories Pocket, Zip Pocket"", ""Exterior Features"": ""Front Pocket"", ""Main Compartment Closure"": ""Magnetic Closure"", ""Handle Type"": ""Double Handle"", ""Fabric Name"": ""Canvas"", ""Handle Material"": ""Polyurethane"", ""Maximum Strap Length"": ""24 Inches"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""1004118866"", ""UPC"": ""199592063620"", ""Item Number (DPCI)"": ""024-06-2523"", ""Origin"": ""Imported""}",True,2026-02-23T16:45:09.898384
94436057,Quilted Vanity Crossbody Bag - A New Day™ Black,https://www.target.com/p/quilted-vanity-crossbody-bag-a-new-day/-/A-94436057?preselect=94269889#lnk=sametab,A New Day,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",Crossbody & Messenger Bags,20.0,0.0,0.0,False,4.8,55,,False,"Black | Red  - Out of Stock, out of stock",,https://target.scene7.com/is/image/Target/GUEST_c4751f50-f9a1-4bbf-aa7e-39f08791abc9?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_952d0d03-d2f8-4463-a9d3-b068073eb4f7?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_1aeaba96-afdd-45ab-ab28-4742bc1a3c20?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_221f5e8b-7647-414b-bb0e-401bcf0ace92?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_93509a1b-cd42-481e-9335-c678516ff0af?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_bb3d2b99-d44c-4f1b-829e-892376a48f84?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/baseswatch?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_881a9840-067b-49a0-bbad-ceec5af7863b?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_16661c75-d438-4983-b9d2-71195afaa6aa?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_18a7ecd9-7767-4d29-b212-33440d91a9e4?wid=1200&hei=1200&qlt=85,Crossbody vanity bag; Quilted polyurethane construction; Zipper closure; Padded top handle; Detachable shoulder strap,,Polyurethane,"{""H"": ""4.5"", ""W"": ""7.5"", ""D"": ""2.75"", ""Maximum Strap Length"": ""46.25 Inches""}",4.5 Inches (H) x 7.5 Inches (W) x 2.75 Inches (D),Unstructured,No Compartments or Pockets,Detachable Straps,Zip Closure,"Padded Handle, single handle",Woven,Spot or Wipe Clean,Imported,198850823914,024-06-2399,"{""Dimensions (Overall)"": ""4.5 Inches (H) x 7.5 Inches (W) x 2.75 Inches (D)"", ""Shell Material"": ""Polyurethane"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""Detachable Straps"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Padded Handle, single handle"", ""Fabric Name"": ""Woven"", ""Maximum Strap Length"": ""46.25 Inches"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""94269889"", ""UPC"": ""198850823914"", ""Item Number (DPCI)"": ""024-06-2399"", ""Origin"": ""Imported""}",True,2026-02-23T16:45:09.898384
91030307,"Double Gusset Crossbody Bag - Universal Thread™ Black: Removable Adjustable Strap, Twill",https://www.target.com/p/double-gusset-crossbody-bag-universal-thread/-/A-91030307?preselect=90779633#lnk=sametab,Universal Thread,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",Crossbody & Messenger Bags,20.0,0.0,0.0,False,4.3,66,,False,Black | Brown,,https://target.scene7.com/is/image/Target/GUEST_5c32376b-0886-485d-a6b3-7d8f8de8bc9a?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d4d1ebfd-6b91-4343-8ce6-996268077589?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_2c04eeb2-f5f3-4e64-9e2a-49a6c4544649?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_9ee22e44-85ba-4533-9f44-cc2fee4a7765?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_21de63cf-434b-4e35-a2df-0c764c29cf27?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_13021553-4439-47c6-9d86-234e119507ff?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_6b9efa43-746c-46fb-9c3c-5580d04f505b?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_8f2d02da-235f-4870-94a7-2fb9e9314331?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_373b626b-fd88-4518-b135-7c4deb3935dd?wid=1200&hei=1200&qlt=85,Universal Thread double gusset crossbody bag; Faux leather design; Credit card pockets; Zip closure; Removable adjustable strap,,Polyurethane,"{""H"": ""5"", ""W"": ""9.5"", ""D"": ""1.5"", ""Maximum Strap Length"": ""47.5 Inches""}",5 Inches (H) x 9.5 Inches (W) x 1.5 Inches (D),Unstructured,Accessories Pocket,No Compartments or Pockets,Zip Closure,"Adjustable Strap, Removable Strap",Twill,Spot or Wipe Clean,Imported,198101566768,024-00-4345,"{""Dimensions (Overall)"": ""5 Inches (H) x 9.5 Inches (W) x 1.5 Inches (D)"", ""Shell Material"": ""Polyurethane"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""Accessories Pocket"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Adjustable Strap, Removable Strap"", ""Fabric Name"": ""Twill"", ""Maximum Strap Length"": ""47.5 Inches"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""90779633"", ""UPC"": ""198101566768"", ""Item Number (DPCI)"": ""024-00-4345"", ""Origin"": ""Imported""}",True,2026-02-23T16:45:09.898384
94810396,Woven Tote Bag - A New Day™ Brown,https://www.target.com/p/woven-tote-bag-a-new-day/-/A-94810396?preselect=94780355#lnk=sametab,A New Day,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,40.0,0.0,0.0,False,4.0,1,,False,Brown | Cream,,https://target.scene7.com/is/image/Target/GUEST_bdc10bd0-6ac3-4db0-a5aa-d648bc06d864?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_9c2eceab-b5a0-47f2-8e1c-bfdbd1e15fe6?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_0a426abd-318c-4deb-9b73-13f2ceb64e2b?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_c7798b72-7c23-4111-9e86-a6eaabdd1fba?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_7ec68d6e-7293-4ce9-8889-79021878ae47?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/baseswatch?wid=1200&hei=1200&qlt=85,Woven tote bag; Polyurethane shell; Open main compartment; Magnetic closure; Shoulder straps,,Polyurethane,"{""H"": ""11.5"", ""W"": ""18"", ""D"": ""4.75""}",11.5 Inches (H) x 18 Inches (W) x 4.75 Inches (D),Unstructured,No Compartments or Pockets,No Compartments or Pockets,Magnetic Closure,Shoulder Strap,Woven,Spot or Wipe Clean,Imported,199592063330,024-06-4369,"{""Dimensions (Overall)"": ""11.5 Inches (H) x 18 Inches (W) x 4.75 Inches (D)"", ""Shell Material"": ""Polyurethane"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Magnetic Closure"", ""Handle Type"": ""Shoulder Strap"", ""Fabric Name"": ""Woven"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""94780355"", ""UPC"": ""199592063330"", ""Item Number (DPCI)"": ""024-06-4369"", ""Origin"": ""Imported""}",True,2026-02-23T16:45:09.898384
91030310,"Essential Zip Tote Handbag - Universal Thread™ Black: Nylon Twill, Unstructured, 18.75"" Width",https://www.target.com/p/essential-zip-tote-handbag-universal-thread/-/A-91030310?preselect=90780561#lnk=sametab,Universal Thread,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,20.0,0.0,0.0,False,4.3,51,,False,Black,,https://target.scene7.com/is/image/Target/GUEST_5c1563e8-8e54-474a-ba7a-dc5d0fb81e91?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_46eac750-1100-4f75-9ab2-cfa43c96ba13?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_beea1b8f-1f1e-4e2c-9b42-ec0377e915af?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_82f6072a-d990-4c9e-9672-8d6ad756c306?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_0dd02725-c576-44ff-a8bb-e771fcbf92c9?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_73ae0627-628f-4e73-bf22-455a8031bfff?wid=1200&hei=1200&qlt=85,Universal Thread tote handbag; Nylon twill material; Zippered pocket; Front pocket; Zip closure; Carrying handle,,Nylon,"{""H"": ""12"", ""W"": ""18.75"", ""D"": ""5.5""}",12 Inches (H) x 18.75 Inches (W) x 5.5 Inches (D),Unstructured,Zip Pocket,Front Pocket,Zip Closure,Carrying Handle,Twill,Spot or Wipe Clean,Imported,198101566614,024-00-1607,"{""Dimensions (Overall)"": ""12 Inches (H) x 18.75 Inches (W) x 5.5 Inches (D)"", ""Shell Material"": ""Nylon"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""Zip Pocket"", ""Exterior Features"": ""Front Pocket"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Carrying Handle"", ""Fabric Name"": ""Twill"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""90780561"", ""UPC"": ""198101566614"", ""Item Number (DPCI)"": ""024-00-1607"", ""Origin"": ""Imported""}",True,2026-02-23T16:44:52.649734
92710285,"Quilted Camera Crossbody Bag - A New Day™ Black: Faux Leather, Chain Strap, Softside, Zip Closure, 22.83"" Strap Length",https://www.target.com/p/elevated-camera-crossbody-bag-a-new-day/-/A-92710285?preselect=92449937#lnk=sametab,A New Day,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",Crossbody & Messenger Bags,25.0,0.0,0.0,False,4.7,79,,False,Black,,https://target.scene7.com/is/image/Target/GUEST_3f95ca26-f69c-4b3c-aaa7-c2909dc3b70a?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_35440a1b-c3ff-4c9a-ad62-a73673195853?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_e3610e18-b730-4f6e-af4d-f76b84239cbc?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_6b924201-ce28-40ff-832f-84540f426201?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_3f7f7d7f-7712-410e-ba53-5c1efcc2c3fa?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_c32f348a-d4c5-4828-858b-72b32a32a58c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_ef0f5d98-d2f1-44d2-ac50-2fdbe24b150c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_fc5b9ce2-8556-4ee9-b0ff-655ed1e82e8f?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_94d774d8-61df-452d-9734-fecd11c5ce58?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_299ecf03-9af5-497c-86bc-990801278cdc?wid=1200&hei=1200&qlt=85,Faux-leather crossbody bag; Features interior pocket; Softside structure; Zipper closure; Chain strap handle,,Polyurethane,"{""H"": ""4.72"", ""W"": ""7.48"", ""D"": ""1.97"", ""Maximum Strap Length"": ""22.83 Inches""}",4.72 Inches (H) x 7.48 Inches (W) x 1.97 Inches (D),Softside,Zip Pocket,No Compartments or Pockets,Zip Closure,Chain Strap Handle,Faux Leather,Spot or Wipe Clean,Imported,198420256494,024-06-3520,"{""Dimensions (Overall)"": ""4.72 Inches (H) x 7.48 Inches (W) x 1.97 Inches (D)"", ""Shell Material"": ""Polyurethane"", ""Bag Structure"": ""Softside"", ""Interior Features"": ""Zip Pocket"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Chain Strap Handle"", ""Fabric Name"": ""Faux Leather"", ""Maximum Strap Length"": ""22.83 Inches"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""92449937"", ""UPC"": ""198420256494"", ""Item Number (DPCI)"": ""024-06-3520"", ""Origin"": ""Imported""}",True,2026-02-23T16:44:52.649734
89489985,"Belt Crossbody Bag - Universal Thread™ Beige: Cotton Canvas, Adjustable Strap, Solid Pattern, Zip Closure",https://www.target.com/p/belt-bag-universal-thread/-/A-89489985?preselect=89393333#lnk=sametab,Universal Thread,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",Crossbody & Messenger Bags,15.0,20.0,25.0,True,4.4,641,,False,Light Beige,,https://target.scene7.com/is/image/Target/GUEST_fce194cb-e9cc-4eb6-a271-70193a32b3dc?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_35ced37c-069d-43bb-8c74-10f90b22076d?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_a79bf6b4-7a49-4635-9932-2e60c20fcd16?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_76e9dd09-fecf-4c22-a050-bff8f731ca65?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d0425755-31ea-4f5a-a22e-5041553e40fa?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_0fbe4b7a-3baf-4228-8ca5-9691bb5ce845?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_cbcffc6e-c670-472b-8182-72ffb8c64bbf?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_049c62c2-8128-475c-a54b-bea030da895e?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_1436ac0c-0fed-48b1-85f9-b5e11a83145a?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_20faaeca-05ce-47f2-931f-5d84ed874df7?wid=1200&hei=1200&qlt=85,"Universal Thread belt bag; Semi-circle shape; Interior and exterior pockets; Zipper closure; Belt-style adjustable, removable strap",,Cotton,"{""H"": ""6.12"", ""W"": ""10.25"", ""D"": ""3.5"", ""Maximum Strap Length"": ""55 Inches""}",6.12 Inches (H) x 10.25 Inches (W) x 3.5 Inches (D),Unstructured,Zip Pocket,"Zip Pocket, Adjustable Shoulder Strap",Zip Closure,Adjustable Strap,Canvas,Spot or Wipe Clean,Imported,197543801918,024-00-8886,"{""Dimensions (Overall)"": ""6.12 Inches (H) x 10.25 Inches (W) x 3.5 Inches (D)"", ""Shell Material"": ""Cotton"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""Zip Pocket"", ""Exterior Features"": ""Zip Pocket, Adjustable Shoulder Strap"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Adjustable Strap"", ""Fabric Name"": ""Canvas"", ""Maximum Strap Length"": ""55 Inches"", ""Battery"": ""No Battery Used"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""89393333"", ""UPC"": ""197543801918"", ""Item Number (DPCI)"": ""024-00-8886"", ""Origin"": ""Imported""}",True,2026-02-23T16:44:52.649734
92750862,Foundational Mini Tote Handbag - Universal Thread™ Cream/Clear,https://www.target.com/p/foundational-mini-tote-handbag-universal-thread/-/A-92750862?preselect=93719956#lnk=sametab,Universal Thread,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Shoulder Bags,20.0,0.0,0.0,False,4.6,190,,False,Cream/Clear,,https://target.scene7.com/is/image/Target/GUEST_e067c89a-b6c7-4108-a35e-81010635beab?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_b186ef3b-7fd5-47cc-8e3f-66e34acb7e8c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_c814948d-f8a4-4e44-a5d7-a35f5c9be74a?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_2f8a7569-4aec-48c1-8be2-c875aa81a026?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_254d4da5-dbbf-42f2-9e4f-a8ff9c3ecfc1?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_609585dd-f9a5-412e-81e4-11efdcd8d4e7?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_33871a3a-7d85-445e-865e-2d62de90d7ce?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d8b064ce-d499-4f37-bf0a-78d2ea971ed6?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_049c62c2-8128-475c-a54b-bea030da895e?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_aa48404e-92b8-492f-9504-204303932786?wid=1200&hei=1200&qlt=85,"Universal Thread tote handbag; Double handles; Zipper closure; Adjustable, detachable straps",,Polyester,"{""H"": ""5.5"", ""W"": ""9.5"", ""D"": ""3.75"", ""Maximum Strap Length"": ""58 Inches""}",5.5 Inches (H) x 9.5 Inches (W) x 3.75 Inches (D),Unstructured,No Compartments or Pockets,"Adjustable Shoulder Strap, Detachable Straps",Zip Closure,Polyester,Vinyl,Spot or Wipe Clean,Imported,198850338128,024-00-4290,"{""Dimensions (Overall)"": ""5.5 Inches (H) x 9.5 Inches (W) x 3.75 Inches (D)"", ""Shell Material"": ""TPU (Thermoplastic Polyurethane)"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""Adjustable Shoulder Strap, Detachable Straps"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Removable Strap, Double Handle"", ""Fabric Name"": ""Vinyl"", ""Handle Material"": ""Polyester"", ""Maximum Strap Length"": ""58 Inches"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""93719956"", ""UPC"": ""198850338128"", ""Item Number (DPCI)"": ""024-00-4290"", ""Origin"": ""Imported""}",True,2026-02-23T16:44:52.649734
94742414,Straw Fringe Small Detachable Strap Crossbody Tote Handbag - Universal Thread™ Natural,https://www.target.com/p/straw-fringe-small-detachable-strap-crossbody-tote-handbag-universal-thread-8482-natural/-/A-94742414#lnk=sametab,Universal Thread,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Crossbody & Messenger Bags",Crossbody & Messenger Bags,35.0,0.0,0.0,False,0.0,0,,False,,,https://target.scene7.com/is/image/Target/GUEST_bf7ac9ae-3e4e-4943-bb5c-b72ce6d0cefe?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_a420c432-db39-4c0e-8597-44f13cc646df?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d9968330-49d1-411c-b645-66489f87795c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_14e70467-e9d6-4c41-b9ea-5beebe277504?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_fa2dd187-b483-4c68-8408-43de7b4cfada?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_3a5a31a0-b1d9-4eb6-bc29-4244a40b808b?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_c1844c05-9314-48df-8595-008c59cb95a4?wid=1200&hei=1200&qlt=85,Universal Thread crossbody tote handbag; Straw paper shell; Crochet exterior with side fringes; Spacious main compartment with magnetic closure; Double handles; Detachable and adjustable strap; Forest Stewardship Council Certified,,Paper,"{""H"": ""8"", ""W"": ""10.25"", ""D"": ""3.25""}",8 Inches (H) x 10.25 Inches (W) x 3.25 Inches (D),Unstructured,No Compartments or Pockets,"Detachable Straps, Adjustable Strap",Magnetic Closure,"Double Handle, Adjustable Strap",Crochet,Do Not Wash,Imported,199268613784,024-00-0480,"{""Dimensions (Overall)"": ""8 Inches (H) x 10.25 Inches (W) x 3.25 Inches (D)"", ""Shell Material"": ""Paper"", ""Bag Structure"": ""Unstructured"", ""Interior Features"": ""No Compartments or Pockets"", ""Exterior Features"": ""Detachable Straps, Adjustable Strap"", ""Main Compartment Closure"": ""Magnetic Closure"", ""Handle Type"": ""Double Handle, Adjustable Strap"", ""Fabric Name"": ""Crochet"", ""Industry or Government Certifications"": ""Nest Seal of Ethical Handcraft"", ""Care & Cleaning"": ""Do Not Wash"", ""TCIN"": ""94742414"", ""UPC"": ""199268613784"", ""Item Number (DPCI)"": ""024-00-0480"", ""Origin"": ""Imported""}",True,2026-02-23T16:44:52.649734
94810391,Sport Cord Medium Satchel Handbag - Universal Thread™ Black,https://www.target.com/p/sport-cord-medium-satchel-handbag-universal-thread/-/A-94810391?preselect=94780204#lnk=sametab,Universal Thread,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Satchels",Satchels,30.0,0.0,0.0,False,3.3,3,,False,Black | Brown,,https://target.scene7.com/is/image/Target/GUEST_8f2f106b-02bd-4986-9f4d-0a9d0eadff8c?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_43a2b5a5-8012-484a-8877-e838981e1592?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_d6d0409e-eba1-4041-ab8d-75f884e88edb?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_e3eb52f7-3755-4777-a757-b2143ddc05f8?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/GUEST_909cf283-46a5-4ac2-9eda-a02e42028dc0?wid=1200&hei=1200&qlt=85 | https://target.scene7.com/is/image/Target/baseswatch?wid=1200&hei=1200&qlt=85,Universal Thread medium satchel handbag; Polyurethane shell; Zippered main compartment; Zippered interior pocket; Detachable and adjustable shoulder strap; Double shoulder handles; Sport cord accent with carabiner hook,,Polyurethane,"{""H"": ""9.05"", ""W"": ""3.93"", ""D"": ""13.38""}",9.05 Inches (H) x 3.93 Inches (W) x 13.38 Inches (D),Structured,Zip Pocket,No Compartments or Pockets,Zip Closure,"Adjustable Shoulder Strap, Double Shoulder Handles",Non-Woven Fabric,Spot or Wipe Clean,Imported,199592033722,024-00-5130,"{""Dimensions (Overall)"": ""9.05 Inches (H) x 3.93 Inches (W) x 13.38 Inches (D)"", ""Shell Material"": ""Polyurethane"", ""Bag Structure"": ""Structured"", ""Interior Features"": ""Zip Pocket"", ""Exterior Features"": ""No Compartments or Pockets"", ""Main Compartment Closure"": ""Zip Closure"", ""Handle Type"": ""Adjustable Shoulder Strap, Double Shoulder Handles"", ""Fabric Name"": ""Non-Woven Fabric"", ""Care & Cleaning"": ""Spot or Wipe Clean"", ""TCIN"": ""94780204"", ""UPC"": ""199592033722"", ""Item Number (DPCI)"": ""024-00-5130"", ""Origin"": ""Imported""}",True,2026-02-23T16:44:52.649734
